trial_id,start_time,stop_time,trial_length,initial_image,change_image,is_change,is_go,is_catch,change_time,response_time,reward_time,reward_volume,hit,miss,false_alarm,correct_rejection,aborted,auto_rewarded,response_lick,correct,outcome,reaction_time
368,1580.5962,1583.78192,3.1857199999999466,im034_r,im034_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
369,1584.34889,1588.2356,3.8867099999999937,im034_r,im034_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
370,1588.85279,1591.92246,3.0696700000000874,im034_r,im034_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
371,1592.60619,1600.62967,8.023480000000063,im034_r,im111_r,1,1,0,1596.35938,1598.97608,,0.0,0,1,0,0,0,0,0,0,miss,2.6166999999998097
372,1600.86138,1603.63175,2.770369999999957,im111_r,im111_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
373,1603.86547,1614.14067,10.27520000000004,im111_r,im111_r,0,0,1,1609.87047,,,0.0,0,0,0,1,0,0,0,1,correct_rejection,
374,1614.37271,1616.35899,1.9862799999998515,im111_r,im111_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
375,1616.62625,1621.11317,4.486920000000055,im111_r,im111_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
376,1621.12951,1625.08332,3.953809999999976,im111_r,im111_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
377,1625.63411,1629.47042,3.8363100000001396,im111_r,im111_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
378,1630.13736,1633.79026,3.652900000000045,im111_r,im111_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
379,1633.89034,1642.64822,8.757880000000114,im111_r,im104_r,1,1,0,1638.39456,1638.77868,1638.77868,0.003,1,0,0,0,0,0,1,1,hit,0.38411999999993895
380,1642.89641,1651.67212,8.77570999999989,im104_r,im024_r,1,1,0,1647.40244,1647.81965,1647.81965,0.003,1,0,0,0,0,0,1,1,hit,0.4172099999998409
381,1651.90402,1655.84253,3.938509999999951,im024_r,im024_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
382,1656.40934,1660.37781,3.968470000000025,im024_r,im024_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
383,1660.91298,1664.01562,3.1026399999998375,im024_r,im024_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
384,1664.66643,1673.44028,8.773850000000039,im024_r,im034_r,1,1,0,1669.1704,1669.50401,1669.50401,0.003,1,0,0,0,0,0,1,1,hit,0.3336100000001352
385,1673.67249,1675.30843,1.6359400000001187,im034_r,im034_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
386,1675.92551,1679.82876,3.903250000000071,im034_r,im034_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
387,1680.4296,1682.84805,2.418450000000121,im034_r,im034_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
388,1683.43187,1687.16854,3.7366700000000037,im034_r,im034_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
389,1687.1848,1692.33937,5.1545699999999215,im034_r,im034_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
390,1692.43923,1696.09236,3.6531300000001465,im034_r,im034_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
391,1696.1909,1701.51368,5.322779999999966,im034_r,im034_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
392,1702.19768,1706.76791,4.570230000000038,im034_r,im034_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
393,1707.45216,1710.67146,3.2192999999999756,im034_r,im034_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
394,1711.20506,1721.51381,10.308749999999918,im034_r,im114_r,1,1,0,1717.22722,1717.66103,1717.66103,0.003,1,0,0,0,0,0,1,1,hit,0.43380999999999403
395,1721.72891,1725.05007,3.3211599999999635,im114_r,im114_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
396,1725.48404,1730.8549,5.370859999999993,im114_r,im114_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
397,1731.48866,1735.15837,3.669710000000123,im114_r,im114_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
398,1735.24198,1737.49524,2.2532599999999547,im114_r,im114_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
399,1737.49524,1742.88183,5.386590000000069,im114_r,im114_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
400,1743.49906,1748.71997,5.2209100000000035,im114_r,im114_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
401,1748.75151,1756.02586,7.274349999999913,im114_r,im083_r,1,1,0,1751.75593,1752.17318,1752.17318,0.003,1,0,0,0,0,0,1,1,hit,0.41724999999996726
402,1756.25778,1760.29642,4.038639999999987,im083_r,im083_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
403,1760.76333,1768.78653,8.023200000000088,im083_r,im104_r,1,1,0,1764.51656,1764.90063,1764.90063,0.003,1,0,0,0,0,0,1,1,hit,0.3840700000000652
404,1769.01845,1773.72403,4.7055800000000545,im104_r,im104_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
405,1774.27456,1783.04847,8.773909999999887,im104_r,im083_r,1,1,0,1778.77837,1779.1626,1779.1626,0.003,1,0,0,0,0,0,1,1,hit,0.384230000000116
406,1783.28017,1790.55474,7.27457000000004,im083_r,im111_r,1,1,0,1786.28485,1786.68509,1786.68509,0.003,1,0,0,0,0,0,1,1,hit,0.40023999999993976
407,1790.78696,1793.80765,3.0206900000000587,im111_r,im111_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
408,1794.54134,1798.46124,3.919900000000098,im111_r,im111_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
409,1799.04538,1803.8658,4.820420000000013,im111_r,im111_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
410,1804.29952,1813.07356,8.774040000000014,im111_r,im114_r,1,1,0,1808.80388,1809.20452,1809.20452,0.003,1,0,0,0,0,0,1,1,hit,0.4006400000000667
411,1813.30551,1820.56326,7.257749999999987,im114_r,im104_r,1,1,0,1816.30983,1816.677,1816.677,0.003,1,0,0,0,0,0,1,1,hit,0.36716999999998734
412,1820.81184,1824.568,3.756159999999909,im104_r,im104_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
413,1824.568,1827.96909,3.4010900000000674,im104_r,im104_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
414,1828.3194,1836.34296,8.023559999999861,im104_r,im034_r,1,1,0,1832.07293,1832.42356,1832.42356,0.003,1,0,0,0,0,0,1,1,hit,0.35062999999991007
415,1836.57493,1843.86578,7.290850000000091,im034_r,im083_r,1,1,0,1839.59595,1839.99627,1839.99627,0.003,1,0,0,0,0,0,1,1,hit,0.4003200000001925
416,1844.09812,1846.48501,2.386889999999994,im083_r,im083_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
417,1847.10223,1848.50302,1.4007900000001428,im083_r,im083_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
418,1848.60334,1859.62908,11.025740000000042,im083_r,im024_r,1,1,0,1855.37367,1855.74303,1855.74303,0.003,1,0,0,0,0,0,1,1,hit,0.36936000000014246
419,1859.86101,1863.49917,3.6381599999999708,im024_r,im024_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
420,1863.61576,1865.05,1.4342400000000453,im024_r,im024_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
421,1865.11673,1866.6197,1.5029700000000048,im024_r,im024_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
422,1866.6197,1867.90254,1.2828400000000784,im024_r,im024_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
423,1868.11927,1870.17099,2.0517200000001594,im024_r,im024_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
424,1870.37129,1873.45725,3.0859599999998863,im024_r,im024_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
425,1874.12304,1874.508,0.3849600000000919,im024_r,im024_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
426,1874.87541,1875.84278,0.9673699999998462,im024_r,im024_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
427,1876.37623,1877.34379,0.9675599999998212,im024_r,im024_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
428,1877.87757,1878.56169,0.6841199999998935,im024_r,im024_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
429,1878.62812,1878.97834,0.35021999999980835,im024_r,im024_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
430,1879.37925,1880.02915,0.649900000000116,im024_r,im024_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
431,1880.12796,1881.24737,1.1194100000000162,im024_r,im024_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
432,1881.63068,1883.01526,1.3845799999999144,im024_r,im024_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
433,1883.13181,1883.76575,0.6339399999999387,im024_r,im024_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
434,1883.8824,1884.4498,0.5674000000001342,im024_r,im024_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
435,1884.63314,1885.35035,0.7172100000000228,im024_r,im024_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
436,1885.3838,1886.05125,0.667449999999917,im024_r,im024_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
437,1886.13301,1887.0186,0.8855900000000929,im024_r,im024_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
438,1887.63594,1887.98585,0.3499100000001363,im024_r,im024_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
439,1888.3862,1888.73665,0.35045000000013715,im024_r,im024_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
440,1889.13684,1890.23786,1.1010200000000623,im024_r,im024_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
441,1890.64096,1890.95517,0.31421000000000276,im024_r,im024_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
442,1891.3889,1892.45636,1.0674599999999828,im024_r,im024_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
443,1892.88864,1893.60734,0.7187000000001262,im024_r,im024_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
444,1893.64046,1895.1437,1.5032400000000052,im024_r,im024_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
445,1895.1437,1895.77567,0.6319699999999102,im024_r,im024_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
446,1895.8954,1896.2098,0.3143999999999778,im024_r,im024_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
447,1896.64316,1897.26081,0.6176499999999123,im024_r,im024_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
448,1897.39381,1899.2455,1.8516899999999623,im024_r,im024_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
449,1899.64433,1900.47976,0.8354299999998602,im024_r,im024_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
450,1901.14712,1902.03103,0.8839100000000144,im024_r,im024_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
451,1902.65092,1903.48226,0.8313399999999547,im024_r,im024_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
452,1904.14949,1904.75,0.6005099999999857,im024_r,im024_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
453,1904.90041,1907.43559,2.535180000000082,im024_r,im024_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
454,1907.90287,1908.40295,0.5000800000000254,im024_r,im024_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
455,1908.65172,1909.52067,0.8689500000000407,im024_r,im024_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
456,1910.15462,1913.2737,3.11907999999994,im024_r,im024_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
457,1913.90752,1916.393,2.4854800000000523,im024_r,im024_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
458,1916.91034,1922.69824,5.787900000000036,im024_r,im024_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
459,1922.91531,1933.20722,10.291909999999916,im024_r,im083_r,1,1,0,1928.9374,1929.27141,1929.27141,0.003,1,0,0,0,0,0,1,1,hit,0.3340100000000348
460,1933.4392,1938.44496,5.005760000000009,im083_r,im083_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
461,1938.69493,1940.36364,1.668709999999919,im083_r,im083_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
462,1940.94686,1949.72136,8.774499999999989,im083_r,im087_r,1,1,0,1945.45101,1945.53219,1946.18515,0.003,1,0,0,0,0,0,1,1,hit,0.08117999999990388
463,1949.95294,1951.52254,1.5696000000000367,im087_r,im087_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
464,1952.20683,1955.40911,3.2022799999999734,im087_r,im087_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
465,1955.95946,1961.41403,5.454569999999876,im087_r,im087_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
466,1961.96472,1965.26772,3.303000000000111,im087_r,im087_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
467,1965.73418,1970.43818,4.704000000000178,im087_r,im087_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
468,1970.98863,1975.55923,4.570600000000013,im087_r,im087_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
469,1976.24188,1987.26901,11.027129999999943,im087_r,im114_r,1,1,0,1982.99945,1983.38294,1983.38294,0.003,1,0,0,0,0,0,1,1,hit,0.38348999999993794
470,1987.50113,1994.77561,7.274479999999812,im114_r,im111_r,1,1,0,1990.50535,1990.88934,1990.88934,0.003,1,0,0,0,0,0,1,1,hit,0.3839900000000398
471,1995.00723,1997.3607,2.3534700000000157,im111_r,im111_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
472,1998.01117,2005.28421,7.273040000000037,im111_r,im083_r,1,1,0,2001.01409,2001.63142,2001.63142,0.003,1,0,0,0,0,0,1,1,hit,0.6173300000000381
473,2005.516,2009.55433,4.03832999999986,im083_r,im083_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
474,2010.02123,2014.09132,4.0700899999999365,im083_r,im083_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
475,2014.52509,2027.06889,12.54379999999992,im083_r,im114_r,1,1,0,2022.78241,2023.11605,2023.11605,0.003,1,0,0,0,0,0,1,1,hit,0.33364000000005944
476,2027.2842,2029.68788,2.403679999999895,im114_r,im114_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
477,2030.2885,2034.30825,4.019749999999931,im114_r,im114_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
478,2034.79233,2035.77625,0.9839199999998982,im114_r,im114_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
479,2036.29326,2040.2635,3.9702400000001035,im114_r,im114_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
480,2040.79707,2049.5711,8.774030000000039,im114_r,im114_r,0,0,1,2045.3007,2047.90114,,0.0,0,0,0,1,0,0,0,1,correct_rejection,2.600439999999935
481,2049.803,2060.07993,10.276929999999993,im114_r,im005_r,1,1,0,2055.81019,2056.31072,2056.31072,0.003,1,0,0,0,0,0,1,1,hit,0.5005299999997987
482,2060.31212,2063.43246,3.120339999999942,im005_r,im005_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
483,2064.06676,2066.23522,2.168459999999868,im005_r,im005_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
484,2066.31802,2070.00494,3.6869199999996454,im005_r,im005_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
485,2070.07143,2075.70962,5.638190000000122,im005_r,im005_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
486,2076.07636,2085.60118,9.52482000000009,im005_r,im024_r,1,1,0,2081.33146,2081.69835,2081.69835,0.003,1,0,0,0,0,0,1,1,hit,0.3668900000002395
487,2085.83348,2088.2203,2.3868200000001707,im024_r,im024_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
488,2088.83738,2097.61131,8.773929999999837,im024_r,im111_r,1,1,0,2093.34146,2093.72498,2093.72498,0.003,1,0,0,0,0,0,1,1,hit,0.3835199999998622
489,2097.84315,2099.24576,1.4026099999996404,im111_r,im111_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
490,2099.34612,2101.96474,2.618619999999737,im111_r,im111_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
491,2102.34828,2108.77052,6.422239999999874,im111_r,im111_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
492,2109.10411,2120.1303,11.026189999999588,im111_r,im005_r,1,1,0,2115.86021,,,0.0,0,1,0,0,0,0,0,0,miss,
493,2120.36201,2128.4036,8.04159000000027,im005_r,im005_r,0,0,1,2124.1166,,,0.0,0,0,0,1,0,0,0,1,correct_rejection,
494,2128.61884,2137.39478,8.775939999999991,im005_r,im111_r,1,1,0,2133.1244,2133.59174,2133.59174,0.003,1,0,0,0,0,0,1,1,hit,0.46733999999969456
495,2137.62648,2141.53108,3.9046000000003005,im111_r,im111_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
496,2142.13172,2151.65642,9.524699999999939,im111_r,im034_r,1,1,0,2147.38643,2147.75372,2147.75372,0.003,1,0,0,0,0,0,1,1,hit,0.3672900000001391
497,2151.88863,2154.4421,2.5534700000002886,im034_r,im034_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
498,2154.89244,2156.86055,1.9681099999997969,im034_r,im034_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
499,2157.14422,2157.99488,0.8506600000000617,im034_r,im034_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
500,2158.64526,2161.69785,3.0525900000002366,im034_r,im034_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
501,2162.39861,2162.73203,0.33341999999993277,im034_r,im034_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
502,2163.14935,2164.48361,1.3342600000000857,im034_r,im034_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
503,2164.64895,2166.80211,2.153160000000298,im034_r,im034_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
504,2166.9024,2169.28767,2.3852700000002187,im034_r,im034_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
505,2169.90511,2173.69121,3.7860999999998057,im034_r,im034_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
506,2174.40903,2177.62811,3.2190800000003037,im034_r,im034_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
507,2178.16165,2181.81454,3.652889999999843,im034_r,im034_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
508,2181.91457,2184.83386,2.9192900000002737,im034_r,im034_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
509,2184.91611,2188.15351,3.2373999999999796,im034_r,im034_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
510,2188.67053,2193.87503,5.20450000000028,im034_r,im034_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
511,2193.92512,2200.24691,6.3217899999999645,im034_r,im034_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
512,2200.68063,2205.5348,4.854170000000067,im034_r,im034_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
513,2205.9349,2216.21043,10.27552999999989,im034_r,im087_r,1,1,0,2211.94042,2212.35773,2212.35773,0.003,1,0,0,0,0,0,1,1,hit,0.4173100000002705
514,2216.44253,2226.71939,10.276860000000397,im087_r,im034_r,1,1,0,2222.44923,2222.783,2222.783,0.003,1,0,0,0,0,0,1,1,hit,0.3337699999997312
515,2226.95098,2230.63875,3.6877700000000004,im034_r,im034_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
516,2230.70561,2235.40979,4.7041800000001786,im034_r,im034_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
517,2235.9767,2242.1489,6.172199999999975,im034_r,im034_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
518,2242.73268,2254.50898,11.776299999999992,im034_r,im005_r,1,1,0,2250.23917,2250.57272,2250.57272,0.003,1,0,0,0,0,0,1,1,hit,0.3335500000002867
519,2254.74091,2258.86263,4.121720000000096,im005_r,im005_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
520,2259.24619,2264.71732,5.4711300000003575,im005_r,im005_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
521,2265.25137,2270.75608,5.504710000000159,im005_r,im005_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
522,2271.25597,2280.79759,9.541619999999966,im005_r,im087_r,1,1,0,2276.51094,2276.91134,2276.91134,0.003,1,0,0,0,0,0,1,1,hit,0.40039999999999054
523,2281.01272,2283.28292,2.2701999999999316,im087_r,im087_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
524,2284.01673,2284.36721,0.3504800000000614,im087_r,im087_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
525,2284.76739,2285.80163,1.0342399999999543,im087_r,im087_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
526,2286.26866,2289.5714,3.3027399999996305,im087_r,im087_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
527,2290.02212,2298.79606,8.773940000000039,im087_r,im111_r,1,1,0,2294.52618,2294.91016,2294.91016,0.003,1,0,0,0,0,0,1,1,hit,0.38398000000006505
528,2299.02782,2303.31617,4.288350000000264,im111_r,im111_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
529,2303.53321,2307.53648,4.003270000000157,im111_r,im111_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
530,2308.0536,2312.20719,4.153589999999895,im111_r,im111_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
531,2312.55752,2321.33132,8.773799999999937,im111_r,im087_r,1,1,0,2317.06176,2317.41249,2317.41249,0.003,1,0,0,0,0,0,1,1,hit,0.35073000000011234
532,2321.56336,2323.31623,1.7528699999998025,im087_r,im087_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
533,2323.81689,2326.78567,2.9687800000001516,im087_r,im087_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
534,2326.83572,2327.55343,0.7177099999998973,im087_r,im087_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
535,2327.58636,2329.28785,1.7014900000003763,im087_r,im087_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
536,2329.83848,2332.07387,2.2353900000002795,im087_r,im087_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
537,2332.09011,2335.91017,3.8200600000000122,im087_r,im087_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
538,2336.59259,2343.86689,7.2742999999995845,im087_r,im087_r,0,0,1,2339.59644,2340.08008,,0.0,0,0,1,0,0,0,1,0,false_alarm,0.48364000000037777
539,2344.09918,2345.03441,0.9352300000000469,im087_r,im087_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
540,2345.60156,2353.62507,8.023509999999987,im087_r,im104_r,1,1,0,2349.35524,2349.77265,2349.77265,0.003,1,0,0,0,0,0,1,1,hit,0.41741000000001804
541,2353.85707,2361.11474,7.257669999999962,im104_r,im005_r,1,1,0,2356.86126,2357.22839,2357.22839,0.003,1,0,0,0,0,0,1,1,hit,0.36713000000008833
542,2361.37995,2364.06704,2.6870899999998983,im005_r,im005_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
543,2364.3839,2373.15822,8.774319999999989,im005_r,im087_r,1,1,0,2368.88785,2369.30505,2369.30505,0.003,1,0,0,0,0,0,1,1,hit,0.4171999999998661
544,2373.38998,2376.56086,3.1708800000001247,im087_r,im087_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
545,2377.14464,2388.92123,11.776589999999942,im087_r,im104_r,1,1,0,2384.65169,2385.15179,2385.15179,0.003,1,0,0,0,0,0,1,1,hit,0.5000999999997475
546,2389.15315,2394.92616,5.773009999999886,im104_r,im104_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
547,2395.15964,2405.4518,10.292159999999967,im104_r,im083_r,1,1,0,2401.16538,2401.5322,2401.5322,0.003,1,0,0,0,0,0,1,1,hit,0.3668200000001889
548,2405.66682,2414.42598,8.759160000000065,im083_r,im024_r,1,1,0,2410.17282,2410.60643,2410.60643,0.003,1,0,0,0,0,0,1,1,hit,0.43361000000004424
549,2414.69116,2424.21752,9.526360000000295,im024_r,im005_r,1,1,0,2419.94728,2420.33115,2420.33115,0.003,1,0,0,0,0,0,1,1,hit,0.3838700000001154
