trial_id,start_time,stop_time,trial_length,initial_image,change_image,is_change,is_go,is_catch,change_time,response_time,reward_time,reward_volume,hit,miss,false_alarm,correct_rejection,aborted,auto_rewarded,response_lick,correct,outcome,reaction_time
550,2424.44923,2431.72388,7.274649999999838,im005_r,im034_r,1,1,0,2427.45356,2427.85413,2427.85413,0.003,1,0,0,0,0,0,1,1,hit,0.40057000000024345
551,2431.95552,2435.09299,3.137470000000121,im034_r,im034_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
552,2435.71033,2444.4843,8.77397000000019,im034_r,im111_r,1,1,0,2440.21423,2440.63155,2440.63155,0.003,1,0,0,0,0,0,1,1,hit,0.4173200000000179
553,2444.7163,2451.99055,7.274249999999938,im111_r,im024_r,1,1,0,2447.72064,2448.05459,2448.05459,0.003,1,0,0,0,0,0,1,1,hit,0.33395000000018626
554,2452.22251,2460.24766,8.02514999999994,im024_r,im083_r,1,1,0,2455.97752,2456.31118,2456.31118,0.003,1,0,0,0,0,0,1,1,hit,0.3336600000002363
555,2460.47942,2465.85205,5.372629999999845,im083_r,im083_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
556,2466.48597,2470.85637,4.3703999999997905,im083_r,im083_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
557,2470.98962,2476.47763,5.488010000000031,im083_r,im083_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
558,2476.99486,2488.77126,11.776400000000194,im083_r,im114_r,1,1,0,2484.50136,2484.9351,2484.9351,0.003,1,0,0,0,0,0,1,1,hit,0.4337399999999434
559,2489.00317,2492.15738,3.1542100000001483,im114_r,im114_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
560,2492.75792,2501.53192,8.773999999999887,im114_r,im034_r,1,1,0,2497.26209,2497.64591,2497.64591,0.003,1,0,0,0,0,0,1,1,hit,0.38382000000001426
561,2501.76396,2502.1994,0.43543999999974403,im034_r,im034_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
562,2502.516,2507.07033,4.554329999999936,im034_r,im034_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
563,2507.77034,2518.04573,10.275389999999788,im034_r,im024_r,1,1,0,2513.77578,2514.12626,2514.12626,0.003,1,0,0,0,0,0,1,1,hit,0.3504800000000614
564,2518.28041,2518.72975,0.4493400000001202,im024_r,im024_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
565,2519.02973,2528.55449,9.524759999999787,im024_r,im111_r,1,1,0,2524.28445,2524.63513,2524.63513,0.003,1,0,0,0,0,0,1,1,hit,0.3506800000000112
566,2528.78648,2532.27416,3.4876799999997274,im111_r,im111_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
567,2532.54124,2543.56708,11.02583999999979,im111_r,im005_r,1,1,0,2539.29712,2539.66436,2539.66436,0.003,1,0,0,0,0,0,1,1,hit,0.367240000000038
568,2543.79902,2545.31859,1.5195699999999306,im005_r,im005_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
569,2546.05267,2546.81968,0.7670100000000275,im005_r,im005_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
570,2547.55366,2549.70529,2.151629999999841,im005_r,im005_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
571,2549.8057,2550.22243,0.4167299999999159,im005_r,im005_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
572,2550.55604,2550.92293,0.3668900000002395,im005_r,im005_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
573,2551.30676,2552.35773,1.050970000000234,im005_r,im005_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
574,2552.8065,2553.37516,0.5686599999999089,im005_r,im005_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
575,2553.56126,2553.87565,0.31439000000000306,im005_r,im005_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
576,2554.30927,2555.17649,0.8672199999996337,im005_r,im005_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
577,2555.81062,2558.06254,2.2519199999997,im005_r,im005_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
578,2558.07894,2558.79626,0.7173200000001998,im005_r,im005_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
579,2558.82955,2566.11926,7.289710000000014,im005_r,im104_r,1,1,0,2561.83254,2562.19974,2562.19974,0.003,1,0,0,0,0,0,1,1,hit,0.36720000000013897
580,2566.33474,2569.6053,3.270560000000387,im104_r,im104_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
581,2570.08906,2577.36211,7.273050000000239,im104_r,im034_r,1,1,0,2573.09203,2573.44292,2573.44292,0.003,1,0,0,0,0,0,1,1,hit,0.3508900000001631
582,2577.59383,2582.13242,4.538590000000113,im034_r,im034_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
583,2582.84992,2594.64333,11.793409999999767,im034_r,im034_r,0,0,1,2590.35602,2594.70779,,0.0,0,0,0,1,0,0,0,1,correct_rejection,4.35176999999976
584,2594.85821,2595.37698,0.5187700000001314,im034_r,im034_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
585,2595.61037,2602.89986,7.289490000000114,im034_r,im083_r,1,1,0,2598.61324,,,0.0,0,1,0,0,0,0,0,0,miss,
586,2603.11556,2604.10078,0.9852200000000266,im083_r,im083_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
587,2604.618,2608.58835,3.970350000000053,im083_r,im083_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
588,2609.12179,2617.16181,8.040019999999913,im083_r,im083_r,0,0,1,2612.89161,,,0.0,0,0,0,1,0,0,0,1,correct_rejection,
589,2617.39375,2625.41878,8.025029999999788,im083_r,im087_r,1,1,0,2621.14876,,,0.0,0,1,0,0,0,0,0,0,miss,
590,2625.65063,2631.39034,5.739709999999832,im087_r,im087_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
591,2631.65731,2641.18191,9.524599999999737,im087_r,im111_r,1,1,0,2636.91235,2637.29603,2637.29603,0.003,1,0,0,0,0,0,1,1,hit,0.383679999999913
592,2641.41378,2648.68832,7.274540000000343,im111_r,im034_r,1,1,0,2644.41823,2644.81864,2644.81864,0.003,1,0,0,0,0,0,1,1,hit,0.4004099999997379
593,2648.92013,2656.21135,7.291220000000067,im034_r,im087_r,1,1,0,2651.92444,2653.77389,,0.0,0,1,0,0,0,0,0,0,miss,1.8494500000001608
594,2656.42664,2664.43471,8.008069999999861,im087_r,im024_r,1,1,0,2660.18128,2663.04818,,0.0,0,1,0,0,0,0,0,0,miss,2.866899999999987
595,2664.68297,2671.95761,7.27464000000009,im024_r,im114_r,1,1,0,2667.68761,2668.07135,2668.07135,0.003,1,0,0,0,0,0,1,1,hit,0.38374000000021624
596,2672.18979,2674.00923,1.8194400000002133,im114_r,im114_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
597,2674.4429,2677.36201,2.9191099999998187,im114_r,im114_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
598,2677.44515,2686.9702,9.525050000000192,im114_r,im114_r,0,0,1,2682.69996,,,0.0,0,0,0,1,0,0,0,1,correct_rejection,
599,2687.20215,2689.88919,2.687039999999797,im114_r,im114_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
600,2690.206,2697.47916,7.273159999999734,im114_r,im024_r,1,1,0,2693.20923,2693.62613,2693.62613,0.003,1,0,0,0,0,0,1,1,hit,0.4169000000001688
601,2697.71085,2704.98535,7.274499999999989,im024_r,im104_r,1,1,0,2700.71515,2701.1662,2701.1662,0.003,1,0,0,0,0,0,1,1,hit,0.45105000000012296
602,2705.21711,2710.77331,5.55619999999999,im104_r,im104_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
603,2711.22385,2721.48233,10.258479999999963,im104_r,im114_r,1,1,0,2717.22927,2717.62983,2717.62983,0.003,1,0,0,0,0,0,1,1,hit,0.4005600000000413
604,2721.73086,2729.75608,8.02521999999999,im114_r,im111_r,1,1,0,2725.4858,2725.86979,2725.86979,0.003,1,0,0,0,0,0,1,1,hit,0.3839900000002672
605,2729.98817,2737.99626,8.008089999999811,im111_r,im111_r,0,0,1,2733.74234,,,0.0,0,0,0,1,0,0,0,1,correct_rejection,
606,2738.24476,2747.78765,9.54289000000017,im111_r,im083_r,1,1,0,2743.50146,2743.88472,2743.88472,0.003,1,0,0,0,0,0,1,1,hit,0.3832600000000639
607,2748.00287,2753.54262,5.539750000000367,im083_r,im083_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
608,2754.00937,2754.8605,0.8511299999995572,im083_r,im083_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
609,2755.51074,2756.51145,1.000709999999799,im083_r,im083_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
610,2757.01205,2760.39794,3.3858900000000176,im083_r,im083_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
611,2760.76498,2770.29013,9.52514999999994,im083_r,im005_r,1,1,0,2766.01979,2766.42025,2766.42025,0.003,1,0,0,0,0,0,1,1,hit,0.4004600000002938
612,2770.52168,2780.04799,9.526310000000194,im005_r,im005_r,0,0,1,2775.77762,,,0.0,0,0,0,1,0,0,0,1,correct_rejection,
613,2780.2801,2787.55414,7.274040000000241,im005_r,im024_r,1,1,0,2783.28414,2783.76799,2783.76799,0.003,1,0,0,0,0,0,1,1,hit,0.4838499999996202
614,2787.78623,2795.81099,8.024759999999787,im024_r,im024_r,0,0,1,2791.54064,,,0.0,0,0,0,1,0,0,0,1,correct_rejection,
615,2796.04333,2805.56953,9.526200000000244,im024_r,im087_r,1,1,0,2801.29965,,,0.0,0,1,0,0,0,0,0,0,miss,
616,2805.80113,2816.07806,10.276929999999993,im087_r,im087_r,0,0,1,2811.80806,,,0.0,0,0,0,1,0,0,0,1,correct_rejection,
617,2816.30992,2823.58419,7.274269999999888,im087_r,im034_r,1,1,0,2819.31416,,,0.0,0,1,0,0,0,0,0,0,miss,
618,2823.81655,2831.09047,7.273920000000089,im034_r,im114_r,1,1,0,2826.82043,2827.20502,2827.20502,0.003,1,0,0,0,0,0,1,1,hit,0.3845899999996618
619,2831.32288,2831.70745,0.3845699999997123,im114_r,im114_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
620,2832.07447,2840.84879,8.774319999999989,im114_r,im083_r,1,1,0,2836.57862,2836.9792,2836.9792,0.003,1,0,0,0,0,0,1,1,hit,0.4005800000004456
621,2841.08086,2848.35498,7.274120000000039,im083_r,im104_r,1,1,0,2844.08495,,,0.0,0,1,0,0,0,0,0,0,miss,
622,2848.58688,2856.62855,8.041670000000067,im104_r,im104_r,0,0,1,2852.34156,,,0.0,0,0,0,1,0,0,0,1,correct_rejection,
623,2856.84376,2858.04613,1.2023699999999735,im104_r,im104_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
624,2858.34668,2866.37012,8.023439999999937,im104_r,im024_r,1,1,0,2862.10009,,,0.0,0,1,0,0,0,0,0,0,miss,
625,2866.602,2873.89304,7.291040000000066,im024_r,im034_r,1,1,0,2869.60617,2870.04015,2870.04015,0.003,1,0,0,0,0,0,1,1,hit,0.4339799999997922
626,2874.10815,2881.38246,7.274309999999787,im034_r,im005_r,1,1,0,2877.11284,2881.14704,,0.0,0,1,0,0,0,0,0,0,miss,4.034200000000055
627,2881.61441,2888.8887,7.274289999999837,im005_r,im111_r,1,1,0,2884.61885,,,0.0,0,1,0,0,0,0,0,0,miss,
628,2889.12103,2897.89648,8.775450000000092,im111_r,im114_r,1,1,0,2893.62636,2893.97681,2893.97681,0.003,1,0,0,0,0,0,1,1,hit,0.3504499999999098
629,2898.12832,2905.40255,7.274229999999989,im114_r,im087_r,1,1,0,2901.13248,2905.21717,,0.0,0,1,0,0,0,0,0,0,miss,4.084689999999682
630,2905.63449,2913.65965,8.025160000000142,im087_r,im114_r,1,1,0,2909.38934,2913.65965,,0.0,0,1,0,0,0,0,0,0,miss,4.270309999999881
631,2913.89174,2915.32742,1.4356800000000476,im114_r,im114_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
632,2915.3941,2917.32909,1.934990000000198,im114_r,im114_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
633,2917.64608,2918.5137,0.8676199999999881,im114_r,im114_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
634,2919.164,2922.43337,3.269369999999981,im114_r,im114_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
635,2922.91718,2932.44196,9.524780000000192,im114_r,im005_r,1,1,0,2928.17204,2928.57251,2928.57251,0.003,1,0,0,0,0,0,1,1,hit,0.4004700000000412
636,2932.67402,2944.45183,11.777810000000045,im005_r,im083_r,1,1,0,2940.18193,2940.61609,2940.61609,0.003,1,0,0,0,0,0,1,1,hit,0.4341599999997925
637,2944.68409,2951.95833,7.274239999999736,im083_r,im034_r,1,1,0,2947.68816,2948.08891,2948.08891,0.003,1,0,0,0,0,0,1,1,hit,0.400749999999789
638,2952.19006,2961.73305,9.542989999999918,im034_r,im104_r,1,1,0,2957.46318,,,0.0,0,1,0,0,0,0,0,0,miss,
639,2961.96498,2962.91711,0.95212999999967,im104_r,im104_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
640,2963.46768,2970.74033,7.272649999999885,im104_r,im111_r,1,1,0,2966.47037,,,0.0,0,1,0,0,0,0,0,0,miss,
641,2970.97251,2982.76776,11.795250000000124,im111_r,im087_r,1,1,0,2978.48062,,,0.0,0,1,0,0,0,0,0,0,miss,
642,2982.98238,2993.24292,10.26054000000022,im087_r,im083_r,1,1,0,2988.98939,,,0.0,0,1,0,0,0,0,0,0,miss,
643,2993.49154,3001.51641,8.024870000000192,im083_r,im111_r,1,1,0,2997.2464,,,0.0,0,1,0,0,0,0,0,0,miss,
644,3001.74821,3009.00579,7.257579999999962,im111_r,im104_r,1,1,0,3004.75231,,,0.0,0,1,0,0,0,0,0,0,miss,
645,3009.27136,3016.56191,7.290549999999712,im104_r,im087_r,1,1,0,3012.27553,,,0.0,0,1,0,0,0,0,0,0,miss,
646,3016.77729,3024.78579,8.008499999999913,im087_r,im005_r,1,1,0,3020.53236,,,0.0,0,1,0,0,0,0,0,0,miss,
647,3025.03432,3034.5604,9.526079999999638,im005_r,im114_r,1,1,0,3030.29056,,,0.0,0,1,0,0,0,0,0,0,miss,
648,3034.79244,3042.06663,7.274189999999635,im114_r,im104_r,1,1,0,3037.79674,,,0.0,0,1,0,0,0,0,0,0,miss,
649,3042.29867,3048.32173,6.023059999999987,im104_r,im104_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
650,3049.05601,3059.33131,10.275300000000243,im104_r,im024_r,1,1,0,3055.06134,3055.51181,3055.51181,0.003,1,0,0,0,0,0,1,1,hit,0.45046999999976833
651,3059.56325,3067.58796,8.024709999999686,im024_r,im005_r,1,1,0,3063.31794,,,0.0,0,1,0,0,0,0,0,0,miss,
652,3067.82034,3077.34631,9.525969999999688,im005_r,im024_r,1,1,0,3073.07615,,,0.0,0,1,0,0,0,0,0,0,miss,
653,3077.57814,3085.60326,8.025119999999788,im024_r,im087_r,1,1,0,3081.33311,,,0.0,0,1,0,0,0,0,0,0,miss,
654,3085.835,3095.36129,9.52628999999979,im087_r,im005_r,1,1,0,3091.09142,,,0.0,0,1,0,0,0,0,0,0,miss,
655,3095.59347,3104.36908,8.775610000000142,im005_r,im005_r,0,0,1,3100.0984,,,0.0,0,0,0,1,0,0,0,1,correct_rejection,
656,3104.60072,3111.87532,7.274600000000191,im005_r,im087_r,1,1,0,3107.60491,,,0.0,0,1,0,0,0,0,0,0,miss,
657,3112.10708,3119.36457,7.257489999999962,im087_r,im083_r,1,1,0,3115.11168,,,0.0,0,1,0,0,0,0,0,0,miss,
658,3119.6132,3129.13967,9.526470000000245,im083_r,im034_r,1,1,0,3124.86949,3125.33711,3125.33711,0.003,1,0,0,0,0,0,1,1,hit,0.4676199999998971
659,3129.37136,3137.38001,8.008649999999761,im034_r,im104_r,1,1,0,3133.12641,,,0.0,0,1,0,0,0,0,0,0,miss,
660,3137.6283,3144.9193,7.291000000000167,im104_r,im111_r,1,1,0,3140.63264,3141.0834,3141.0834,0.003,1,0,0,0,0,0,1,1,hit,0.450760000000173
661,3145.13457,3152.39235,7.2577799999999115,im111_r,im111_r,0,0,1,3148.13856,,,0.0,0,0,0,1,0,0,0,1,correct_rejection,
662,3152.6412,3162.93432,10.293119999999817,im111_r,im005_r,1,1,0,3158.64817,,,0.0,0,1,0,0,0,0,0,0,miss,
663,3163.14985,3170.4243,7.274450000000343,im005_r,im114_r,1,1,0,3166.15399,3166.60439,3166.60439,0.003,1,0,0,0,0,0,1,1,hit,0.45040000000017244
664,3170.65583,3180.18196,9.526129999999739,im114_r,im024_r,1,1,0,3175.91213,3176.42941,3176.42941,0.003,1,0,0,0,0,0,1,1,hit,0.5172800000000279
665,3180.41405,3189.17286,8.758810000000267,im024_r,im034_r,1,1,0,3184.91964,,,0.0,0,1,0,0,0,0,0,0,miss,
666,3189.43827,3196.71239,7.274120000000039,im034_r,im034_r,0,0,1,3192.44226,3194.60888,,0.0,0,0,0,1,0,0,0,1,correct_rejection,2.166620000000421
667,3196.94483,3200.6659,3.7210700000000543,im034_r,im034_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
668,3200.69913,3201.29969,0.6005599999998594,im034_r,im034_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
669,3201.44988,3202.74914,1.2992599999997765,im034_r,im034_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
670,3202.95131,3203.98551,1.0342000000000553,im034_r,im034_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
671,3204.45256,3205.06962,0.6170600000000377,im034_r,im034_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
672,3205.20324,3205.92038,0.7171400000001995,im034_r,im034_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
673,3205.9522,3207.755,1.8027999999999338,im034_r,im034_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
674,3208.20547,3208.5557,0.3502300000000105,im034_r,im034_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
675,3208.95634,3209.40635,0.4500100000000202,im034_r,im034_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
676,3209.70658,3210.39059,0.6840099999999438,im034_r,im034_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
677,3210.45987,3210.77418,0.3143099999997503,im034_r,im034_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
678,3211.20793,3212.00877,0.8008399999998801,im034_r,im034_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
679,3212.70783,3225.21989,12.51206000000002,im034_r,im024_r,1,1,0,3220.96679,,,0.0,0,1,0,0,0,0,0,0,miss,
680,3225.46864,3234.99454,9.525900000000092,im024_r,im111_r,1,1,0,3230.72491,3231.2921,3231.2921,0.003,1,0,0,0,0,0,1,1,hit,0.5671900000002097
681,3235.22646,3243.23501,8.008550000000014,im111_r,im034_r,1,1,0,3238.98171,,,0.0,0,1,0,0,0,0,0,0,miss,
682,3243.50016,3246.47069,2.9705300000000534,im034_r,im034_r,0,0,0,,,,0.0,0,0,0,0,1,0,0,0,aborted,
683,3246.50426,3253.77686,7.272599999999784,im034_r,im005_r,1,1,0,3249.50701,,,0.0,0,1,0,0,0,0,0,0,miss,
684,3254.00879,3262.76782,8.759030000000166,im005_r,im034_r,1,1,0,3258.51441,,,0.0,0,1,0,0,0,0,0,0,miss,
685,3263.01629,3271.04141,8.025119999999788,im034_r,im111_r,1,1,0,3266.77133,,,0.0,0,1,0,0,0,0,0,0,miss,
686,3271.27318,3278.53092,7.2577400000000125,im111_r,im114_r,1,1,0,3274.27761,,,0.0,0,1,0,0,0,0,0,0,miss,
687,3278.79622,3288.32264,9.526419999999689,im114_r,im083_r,1,1,0,3284.05245,,,0.0,0,1,0,0,0,0,0,0,miss,
688,3288.55459,3295.8121,7.257509999999911,im083_r,im005_r,1,1,0,3291.55899,,,0.0,0,1,0,0,0,0,0,0,miss,
689,3296.06067,3307.08846,11.027790000000095,im005_r,im083_r,1,1,0,3302.81809,,,0.0,0,1,0,0,0,0,0,0,miss,
690,3307.31997,3314.57779,7.2578199999998105,im083_r,im104_r,1,1,0,3310.32434,,,0.0,0,1,0,0,0,0,0,0,miss,
691,3314.82629,3322.868,8.041709999999966,im104_r,im114_r,1,1,0,3318.5812,,,0.0,0,1,0,0,0,0,0,0,miss,
692,3323.08323,3331.84218,8.758949999999913,im114_r,im005_r,1,1,0,3327.5892,,,0.0,0,1,0,0,0,0,0,0,miss,
693,3332.09106,3339.36518,7.274119999999584,im005_r,im111_r,1,1,0,3335.09505,,,0.0,0,1,0,0,0,0,0,0,miss,
694,3339.59703,3347.62199,8.024960000000192,im111_r,im083_r,1,1,0,3343.35192,,,0.0,0,1,0,0,0,0,0,0,miss,
695,3347.85389,3355.14491,7.291020000000117,im083_r,im083_r,0,0,1,3350.8747,,,0.0,0,0,0,1,0,0,0,1,correct_rejection,
696,3355.37681,3363.40182,8.025009999999838,im083_r,im024_r,1,1,0,3359.13181,,,0.0,0,1,0,0,0,0,0,0,miss,
697,3363.63402,3371.65881,8.024789999999939,im024_r,im083_r,1,1,0,3367.38864,,,0.0,0,1,0,0,0,0,0,0,miss,
698,3371.89058,3379.91545,8.024869999999737,im083_r,im114_r,1,1,0,3375.6459,,,0.0,0,1,0,0,0,0,0,0,miss,
699,3380.14779,3387.42182,7.274030000000039,im114_r,im114_r,0,0,1,3383.15153,,,0.0,0,0,0,1,0,0,0,1,correct_rejection,
700,3387.65386,3398.68137,11.027509999999893,im114_r,im034_r,1,1,0,3394.41138,,,0.0,0,1,0,0,0,0,0,0,miss,
701,3398.91346,3406.93812,8.024659999999585,im034_r,im087_r,1,1,0,3402.6681,,,0.0,0,1,0,0,0,0,0,0,miss,
702,3407.1704,3417.44703,10.276629999999841,im087_r,im087_r,0,0,1,3413.17672,,,0.0,0,0,0,1,0,0,0,1,correct_rejection,
703,3417.67887,3426.45453,8.775659999999789,im087_r,im034_r,1,1,0,3422.18465,,,0.0,0,1,0,0,0,0,0,0,miss,
704,3426.68645,3435.462,8.77554999999984,im034_r,im114_r,1,1,0,3431.19196,,,0.0,0,1,0,0,0,0,0,0,miss,
705,3435.69388,3443.73564,8.041760000000068,im114_r,im111_r,1,1,0,3439.46569,,,0.0,0,1,0,0,0,0,0,0,miss,
706,3443.96786,3451.24212,7.2742599999996855,im111_r,im104_r,1,1,0,3446.97197,,,0.0,0,1,0,0,0,0,0,0,miss,
707,3451.47378,3458.74832,7.274540000000343,im104_r,im087_r,1,1,0,3454.478,,,0.0,0,1,0,0,0,0,0,0,miss,
708,3458.98031,3467.7557,8.775390000000243,im087_r,im111_r,1,1,0,3463.48553,,,0.0,0,1,0,0,0,0,0,0,miss,
709,3467.98755,3476.76328,8.775730000000294,im111_r,im024_r,1,1,0,3472.49355,,,0.0,0,1,0,0,0,0,0,0,miss,
710,3476.99542,3484.26937,7.273949999999786,im024_r,im104_r,1,1,0,3479.99947,,,0.0,0,1,0,0,0,0,0,0,miss,
711,3484.50158,3492.50986,8.008280000000013,im104_r,im083_r,1,1,0,3488.25616,,,0.0,0,1,0,0,0,0,0,0,miss,
712,3492.75831,3503.80257,11.044259999999667,im083_r,im111_r,1,1,0,3499.51614,,,0.0,0,1,0,0,0,0,0,0,miss,
713,3504.01793,3513.52724,9.509309999999914,im111_r,im087_r,1,1,0,3509.27394,,,0.0,0,1,0,0,0,0,0,0,miss,
714,3513.77579,3522.55135,8.775560000000041,im087_r,im104_r,1,1,0,3518.28128,,,0.0,0,1,0,0,0,0,0,0,miss,
715,3522.78355,3530.79162,8.008069999999861,im104_r,im034_r,1,1,0,3526.53826,,,0.0,0,1,0,0,0,0,0,0,miss,
716,3531.05689,3539.08187,8.024980000000141,im034_r,im083_r,1,1,0,3534.8122,,,0.0,0,1,0,0,0,0,0,0,miss,
717,3539.3138,3548.84002,9.526220000000194,im083_r,im087_r,1,1,0,3544.56998,,,0.0,0,1,0,0,0,0,0,0,miss,
718,3549.07197,3557.11359,8.041619999999966,im087_r,im024_r,1,1,0,3552.82701,,,0.0,0,1,0,0,0,0,0,0,miss,
719,3557.32914,3564.58658,7.257440000000315,im024_r,im024_r,0,0,1,3560.33278,,,0.0,0,0,0,1,0,0,0,1,correct_rejection,
720,3564.83514,3574.37812,9.542979999999716,im024_r,im114_r,1,1,0,3570.09146,,,0.0,0,1,0,0,0,0,0,0,miss,
721,3574.59328,3583.35247,8.759189999999762,im114_r,im087_r,1,1,0,3579.09909,,,0.0,0,1,0,0,0,0,0,0,miss,
722,3583.60077,3593.87764,10.276870000000145,im087_r,im114_r,1,1,0,3589.60774,,,0.0,0,1,0,0,0,0,0,0,miss,
723,3594.10985,3601.3673,7.257450000000063,im114_r,im104_r,1,1,0,3597.1138,,,0.0,0,1,0,0,0,0,0,0,miss,
724,3601.61618,3610.4083,8.792120000000068,im104_r,im005_r,1,1,0,3606.12186,,,0.0,0,1,0,0,0,0,0,0,miss,
725,3610.62352,3617.89774,7.2742199999997865,im005_r,im104_r,1,1,0,3613.62758,,,0.0,0,1,0,0,0,0,0,0,miss,
726,3618.12956,3625.40682,7.277260000000297,im104_r,im104_r,0,0,1,3621.13356,,,0.0,0,0,0,1,0,0,0,1,correct_rejection,
